,DATA,DECISIONE,ANDAMENTO MERCATO,OPEN,MAX,MIN,CLOSE,VOLUME,CLOSE-OPEN
641,21/07/2015,HOLD,-1,11783.0,11783.0,11570.0,11603.0,70778,-180.0
642,22/07/2015,HOLD,-1,11567.0,11595.5,11480.0,11551.0,76659,-16.0
643,23/07/2015,HOLD,-1,11589.0,11630.0,11436.5,11451.0,81681,-138.0
644,24/07/2015,SELL,-1,11482.0,11549.5,11282.0,11299.0,93132,-183.0
645,27/07/2015,BUY,-1,11315.0,11320.0,11029.5,11051.0,131217,-264.0
646,28/07/2015,HOLD,1,11100.0,11248.5,11066.0,11216.0,115125,116.0
647,29/07/2015,HOLD,1,11194.0,11280.0,11119.5,11257.5,102536,63.5
648,30/07/2015,BUY,1,11243.5,11314.0,11137.5,11270.0,103193,26.5
649,31/07/2015,SELL,1,11282.0,11329.0,11169.5,11318.5,88262,36.5
650,03/08/2015,HOLD,1,11290.0,11464.5,11246.5,11424.0,104544,134.0
651,04/08/2015,BUY,1,11426.0,11480.5,11381.5,11472.0,73054,46.0
652,05/08/2015,HOLD,1,11480.0,11659.0,11476.5,11600.0,89731,120.0
653,06/08/2015,HOLD,-1,11607.5,11673.0,11532.5,11566.5,72157,-41.0
654,07/08/2015,HOLD,-1,11587.5,11588.0,11482.5,11512.0,73560,-75.5
655,10/08/2015,HOLD,1,11544.0,11621.5,11430.0,11619.5,75274,75.5
656,11/08/2015,HOLD,-1,11563.0,11573.5,11262.5,11302.5,127489,-260.5
657,12/08/2015,HOLD,-1,11200.0,11202.0,10892.5,11055.0,154261,-145.0
658,13/08/2015,BUY,-1,11080.0,11156.5,10977.5,11008.0,109698,-72.0
659,14/08/2015,BUY,1,10983.0,11094.0,10909.0,11050.5,82394,67.5
660,17/08/2015,HOLD,-1,11031.0,11114.0,10811.5,10979.0,103342,-52.0
661,18/08/2015,HOLD,-1,10973.5,10984.0,10880.0,10906.0,70857,-67.5
662,19/08/2015,HOLD,-1,10847.0,10856.0,10670.0,10674.5,100623,-172.5
663,20/08/2015,HOLD,-1,10658.0,10658.0,10300.0,10300.0,143282,-358.0
664,21/08/2015,HOLD,-1,10153.0,10437.0,9980.0,10035.0,190954,-118.0
665,24/08/2015,BUY,-1,9806.5,9936.5,9317.5,9643.5,235927,-163.0
666,25/08/2015,HOLD,1,9701.5,10187.5,9701.5,9825.5,185012,124.0
667,26/08/2015,HOLD,1,9993.0,10204.0,9849.0,10204.0,145460,211.0
668,27/08/2015,HOLD,1,10217.5,10383.0,10165.5,10354.5,119643,137.0
669,28/08/2015,HOLD,-1,10313.0,10353.0,10183.0,10281.5,80731,-31.5
670,31/08/2015,HOLD,1,10191.5,10309.0,10129.5,10224.5,74215,33.0
671,01/09/2015,HOLD,-1,10014.0,10118.0,9885.0,9916.5,126354,-97.5
672,02/09/2015,HOLD,1,10027.5,10138.0,9960.0,10138.0,98207,110.5
